NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0143-9548,HUMAN PRESCRIPTION DRUG,Adriamycin,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19960501,,ANDA,ANDA062975,Hikma Pharmaceuticals USA Inc.,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9549,HUMAN PRESCRIPTION DRUG,Adriamycin,,Doxorubicin Hydrochloride,"INJECTION, SOLUTION",INTRAVENOUS,19960501,,ANDA,ANDA062975,Hikma Pharmaceuticals USA Inc.,DOXORUBICIN HYDROCHLORIDE,2,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9550,HUMAN PRESCRIPTION DRUG,Daunorubicin Hydrochloride,,Daunorubicin Hydrochloride,INJECTION,INTRAVENOUS,20180102,,NDA,NDA050731,Hikma Pharmaceuticals USA Inc.,DAUNORUBICIN HYDROCHLORIDE,5,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9551,HUMAN PRESCRIPTION DRUG,Daunorubicin Hydrochloride,,Daunorubicin Hydrochloride,INJECTION,INTRAVENOUS,20180102,,NDA,NDA050731,Hikma Pharmaceuticals USA Inc.,DAUNORUBICIN HYDROCHLORIDE,5,mg/mL,"Anthracycline Topoisomerase Inhibitor [EPC], Anthracyclines [CS], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9552,HUMAN PRESCRIPTION DRUG,Leucovorin Calcium,,Leucovorin Calcium,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20000420,,ANDA,ANDA040335,Hikma Pharmaceuticals USA Inc.,LEUCOVORIN CALCIUM,350,mg/17.5mL,"Folate Analog [EPC], Folic Acid [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9553,HUMAN PRESCRIPTION DRUG,Leucovorin Calcium,,Leucovorin Calcium,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,19950523,,ANDA,ANDA040056,Hikma Pharmaceuticals USA Inc.,LEUCOVORIN CALCIUM,200,mg/20mL,"Folate Analog [EPC], Folic Acid [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9554,HUMAN PRESCRIPTION DRUG,Leucovorin Calcium,,Leucovorin Calcium,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,19880328,,ANDA,ANDA089717,Hikma Pharmaceuticals USA Inc.,LEUCOVORIN CALCIUM,100,mg/10mL,"Folate Analog [EPC], Folic Acid [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9555,HUMAN PRESCRIPTION DRUG,Leucovorin Calcium,,Leucovorin Calcium,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,19870914,,ANDA,ANDA089384,Hikma Pharmaceuticals USA Inc.,LEUCOVORIN CALCIUM,50,mg/5mL,"Folate Analog [EPC], Folic Acid [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9558,HUMAN PRESCRIPTION DRUG,Levoleucovorin,,Levoleucovorin,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20160707,,ANDA,ANDA206263,Hikma Pharmaceuticals USA Inc.,LEVOLEUCOVORIN CALCIUM,50,mg/5mL,"Folate Analog [EPC], Folic Acid [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9559,HUMAN PRESCRIPTION DRUG,Argatroban,,Argatroban,INJECTION,INTRAVENOUS,20161101,,NDA,NDA203049,Hikma Pharmaceuticals USA Inc.,ARGATROBAN,50,mg/50mL,"Anti-coagulant [EPC], Direct Thrombin Inhibitor [EPC], Thrombin Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9564,HUMAN PRESCRIPTION DRUG,Phentolamine Mesylate,,Phentolamine Mesylate,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,19980515,,ANDA,ANDA040235,Hikma Pharmaceuticals USA Inc.,PHENTOLAMINE MESYLATE,5,mg/mL,"Adrenergic alpha-Antagonists [MoA], alpha-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9565,HUMAN PRESCRIPTION DRUG,Thiotepa,,Thiotepa,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRACAVITARY; INTRAVENOUS; INTRAVESICAL,20010601,,ANDA,ANDA075547,Hikma Pharmaceuticals USA Inc.,THIOTEPA,15,mg/1.5mL,"Alkylating Activity [MoA], Alkylating Drug [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9566,HUMAN PRESCRIPTION DRUG,Azathioprine Sodium,,Azathioprine Sodium,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,19950501,,ANDA,ANDA074419,Hikma Pharmaceuticals USA Inc.,AZATHIOPRINE SODIUM,100,mg/10mL,"Nucleic Acid Synthesis Inhibitors [MoA], Nucleosides [CS], Purine Antimetabolite [EPC], Purines [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9567,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAVENOUS,20040109,,ANDA,ANDA065048,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,1.5,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9568,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAMUSCULAR; INTRAVENOUS,20040109,,ANDA,ANDA065048,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,750,mg/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9569,HUMAN PRESCRIPTION DRUG,Cefuroxime,,Cefuroxime,"INJECTION, POWDER, FOR SOLUTION",INTRAVENOUS,20040109,,ANDA,ANDA065046,Hikma Pharmaceuticals USA Inc.,CEFUROXIME SODIUM,7.5,g/1,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9570,HUMAN PRESCRIPTION DRUG,Sodium Ferric Gluconate Complex in Sucrose,,Sodium Ferric Gluconate Complex in Sucrose,INJECTION,INTRAVENOUS,20110331,,ANDA,ANDA078215,Hikma Pharmaceuticals USA Inc.,SODIUM FERRIC GLUCONATE COMPLEX,12.5,mg/mL,"Iron [CS], Parenteral Iron Replacement [EPC], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9574,HUMAN PRESCRIPTION DRUG,Levetiracetam,,Levetiracetam,INJECTION,INTRAVENOUS,20150601,,ANDA,ANDA090981,Hikma Pharmaceuticals USA Inc.,LEVETIRACETAM,100,mg/mL,Decreased Central Nervous System Disorganized Electrical Activity [PE],,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9575,HUMAN PRESCRIPTION DRUG,Lidocaine,,Lidocaine Hydrochloride,"INJECTION, SOLUTION",INFILTRATION; PERINEURAL,19720214,,ANDA,ANDA080407,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,20,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9576,HUMAN PRESCRIPTION DRUG,Lidocaine,,Lidocaine Hydrochloride,"INJECTION, SOLUTION",INFILTRATION; PERINEURAL,19720214,,ANDA,ANDA080407,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,20,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9577,HUMAN PRESCRIPTION DRUG,Lidocaine,,Lidocaine Hydrochloride,"INJECTION, SOLUTION",INFILTRATION; PERINEURAL,19720214,,ANDA,ANDA080407,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,10,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9578,HUMAN PRESCRIPTION DRUG,Lidocaine,,Lidocaine Hydrochloride,"INJECTION, SOLUTION",INFILTRATION; PERINEURAL,19720214,,ANDA,ANDA080407,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,10,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9579,HUMAN PRESCRIPTION DRUG,Lidocaine,,LIDOCAINE HYDROCHLORIDE,"INJECTION, SOLUTION",INFILTRATION; PERINEURAL,19720214,,ANDA,ANDA080407,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,10,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9583,HUMAN PRESCRIPTION DRUG,Irinotecan Hydrochloride,,Irinotecan Hydrochloride,INJECTION,INTRAVENOUS,20101220,,ANDA,ANDA091032,Hikma Pharmaceuticals USA Inc.,IRINOTECAN HYDROCHLORIDE,20,mg/mL,"Topoisomerase Inhibitor [EPC], Topoisomerase Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9584,HUMAN PRESCRIPTION DRUG,Glycopyrrolate,,Glycopyrrolate,INJECTION,INTRAMUSCULAR; INTRAVENOUS,20150601,,ANDA,ANDA090963,Hikma Pharmaceuticals USA Inc.,GLYCOPYRROLATE,0.2,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9585,HUMAN PRESCRIPTION DRUG,Glycopyrrolate,,Glycopyrrolate,INJECTION,INTRAMUSCULAR; INTRAVENOUS,20150601,,ANDA,ANDA090963,Hikma Pharmaceuticals USA Inc.,GLYCOPYRROLATE,0.2,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9586,HUMAN PRESCRIPTION DRUG,Glycopyrrolate,,Glycopyrrolate,INJECTION,INTRAMUSCULAR; INTRAVENOUS,20150601,,ANDA,ANDA090963,Hikma Pharmaceuticals USA Inc.,GLYCOPYRROLATE,0.2,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9587,HUMAN PRESCRIPTION DRUG,Glycopyrrolate,,Glycopyrrolate,INJECTION,INTRAMUSCULAR; INTRAVENOUS,20150601,,ANDA,ANDA090963,Hikma Pharmaceuticals USA Inc.,GLYCOPYRROLATE,0.2,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9593,HUMAN PRESCRIPTION DRUG,Nicardipine Hydrochloride,,Nicardipine Hydrochloride,INJECTION,INTRAVENOUS,20120302,,NDA,NDA022276,West-Ward Pharmaceuticals Corp,NICARDIPINE HYDROCHLORIDE,2.5,mg/mL,"Calcium Channel Antagonists [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2D6 Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9594,HUMAN PRESCRIPTION DRUG,Lidocaine Hydrochloride,,Lidocaine Hydrochloride,"INJECTION, SOLUTION",EPIDURAL; INFILTRATION; INTRACAUDAL,19750616,,ANDA,ANDA084625,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,20,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9595,HUMAN PRESCRIPTION DRUG,Lidocaine Hydrochloride,,LIDOCAINE HYDROCHLORIDE,"INJECTION, SOLUTION",EPIDURAL; INFILTRATION; INTRACAUDAL,19750616,,ANDA,ANDA084625,Hikma Pharmaceuticals USA Inc.,LIDOCAINE HYDROCHLORIDE,10,mg/mL,"Amide Local Anesthetic [EPC], Amides [CS], Antiarrhythmic [EPC], Local Anesthesia [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9596,HUMAN PRESCRIPTION DRUG,Paricalcitol,,Paricalcitol,INJECTION,INTRAVENOUS,20141118,,NDA,NDA205917,West-Ward Pharmaceuticals Corp,PARICALCITOL,5,ug/mL,"Cholecalciferol [CS], Vitamin D3 Analog [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9597,HUMAN PRESCRIPTION DRUG,Abiraterone,,Abiraterone acetate,TABLET,ORAL,20181123,,ANDA,ANDA208339,Hikma Pharmaceuticals USA Inc.,ABIRATERONE ACETATE,250,mg/1,"Cytochrome P450 17A1 Inhibitor [EPC], Cytochrome P450 17A1 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2D6 Inhibitors [MoA]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9606,HUMAN PRESCRIPTION DRUG,Azacitidine,,Azacitidine,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS; SUBCUTANEOUS,20200608,,ANDA,ANDA209337,Hikma Pharmaceuticals USA Inc.,AZACITIDINE,100,mg/1,"Nucleic Acid Synthesis Inhibitors [MoA], Nucleoside Metabolic Inhibitor [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9619,HUMAN PRESCRIPTION DRUG,Cyanocobalamin,,cyanocobalamin,INJECTION,INTRAMUSCULAR; SUBCUTANEOUS,19711020,,ANDA,ANDA080515,Hikma Pharmaceuticals USA Inc.,CYANOCOBALAMIN,1000,ug/mL,"Vitamin B 12 [CS], Vitamin B12 [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9620,HUMAN PRESCRIPTION DRUG,Cyanocobalamin,,cyanocobalamin,INJECTION,INTRAMUSCULAR; SUBCUTANEOUS,19711020,,ANDA,ANDA080515,Hikma Pharmaceuticals USA Inc.,CYANOCOBALAMIN,1000,ug/mL,"Vitamin B 12 [CS], Vitamin B12 [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9621,HUMAN PRESCRIPTION DRUG,Cyanocobalamin,,cyanocobalamin,INJECTION,INTRAMUSCULAR; SUBCUTANEOUS,19711020,,ANDA,ANDA080515,Hikma Pharmaceuticals USA Inc.,CYANOCOBALAMIN,1000,ug/mL,"Vitamin B 12 [CS], Vitamin B12 [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9622,HUMAN PRESCRIPTION DRUG,Labetalol Hydrochloride,,Labetalol Hydrochloride,INJECTION,INTRAVENOUS,19991129,,ANDA,ANDA075303,Hikma Pharmaceuticals USA Inc.,LABETALOL HYDROCHLORIDE,5,mg/mL,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9623,HUMAN PRESCRIPTION DRUG,Labetalol Hydrochloride,,Labetalol Hydrochloride,INJECTION,INTRAVENOUS,19991129,,ANDA,ANDA075303,Hikma Pharmaceuticals USA Inc.,LABETALOL HYDROCHLORIDE,5,mg/mL,"Adrenergic beta-Antagonists [MoA], beta-Adrenergic Blocker [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9624,HUMAN PRESCRIPTION DRUG,Paricalcitol,,Paricalcitol,INJECTION,INTRAVENOUS,20141118,,NDA,NDA205917,West-Ward Pharmaceuticals Corp,PARICALCITOL,5,ug/mL,"Cholecalciferol [CS], Vitamin D3 Analog [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9625,HUMAN PRESCRIPTION DRUG,Paricalcitol,,Paricalcitol,INJECTION,INTRAVENOUS,20141118,,NDA,NDA205917,West-Ward Pharmaceuticals Corp,PARICALCITOL,2,ug/mL,"Cholecalciferol [CS], Vitamin D3 Analog [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9633,HUMAN PRESCRIPTION DRUG,Nicardipine Hydrochloride,,Nicardipine Hydrochloride,INJECTION,INTRAVENOUS,20160407,,NDA,NDA022276,Hikma Pharmaceuticals USA Inc.,NICARDIPINE HYDROCHLORIDE,0.2,mg/mL,"Calcium Channel Antagonists [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2D6 Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9634,HUMAN PRESCRIPTION DRUG,Nicardipine Hydrochloride,,Nicardipine Hydrochloride,INJECTION,INTRAVENOUS,20160407,,NDA,NDA022276,Hikma Pharmaceuticals USA Inc.,NICARDIPINE HYDROCHLORIDE,0.1,mg/mL,"Calcium Channel Antagonists [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C8 Inhibitors [MoA], Cytochrome P450 2D6 Inhibitors [MoA], Cytochrome P450 3A4 Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9637,HUMAN PRESCRIPTION DRUG,Valproate Sodium,,Valproate Sodium,INJECTION,INTRAVENOUS,20130415,,ANDA,ANDA078523,Hikma Pharmaceuticals USA Inc.,VALPROATE SODIUM,100,mg/mL,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE], Mood Stabilizer [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9638,HUMAN PRESCRIPTION DRUG,SUMATRIPTAN,,sumatriptan,INJECTION,SUBCUTANEOUS,20130916,,ANDA,ANDA200183,Hikma Pharmaceuticals USA Inc.,SUMATRIPTAN SUCCINATE,6,mg/.5mL,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9642,HUMAN PRESCRIPTION DRUG,Zoledronic Acid,,zoledronic acid,"INJECTION, SOLUTION, CONCENTRATE",INTRAVENOUS,20130603,,ANDA,ANDA202182,Hikma Pharmaceuticals USA Inc.,ZOLEDRONIC ACID,4,mg/5mL,"Bisphosphonate [EPC], Diphosphonates [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0143-9657,HUMAN PRESCRIPTION DRUG,Acyclovir,,Acyclovir,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",INTRAVENOUS,20160229,,ANDA,ANDA205771,Hikma Pharmaceuticals USA Inc.,ACYCLOVIR SODIUM,500,mg/1,"DNA Polymerase Inhibitors [MoA], Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor [EPC], Nucleoside Analog [EXT]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
