NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0065-0303,HUMAN PRESCRIPTION DRUG,Isopto Atropine,,atropine sulfate,SOLUTION,OPHTHALMIC,20180801,,NDA,NDA208151,"Alcon Laboratories, Inc.",ATROPINE SULFATE,10,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA], Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0343,HUMAN PRESCRIPTION DRUG,Phenylephrine Hydrochloride,,Phenylephrine Hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,20150115,,NDA,NDA207926,"Alcon Laboratories, Inc.",PHENYLEPHRINE HYDROCHLORIDE,100,mg/mL,"Adrenergic alpha1-Agonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20261231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0349,HUMAN PRESCRIPTION DRUG,Phenylephrine Hydrochloride,,Phenylephrine Hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,20150115,,NDA,NDA207926,"Alcon Laboratories, Inc.",PHENYLEPHRINE HYDROCHLORIDE,25,mg/mL,"Adrenergic alpha1-Agonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20261231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0355,HUMAN PRESCRIPTION DRUG,Mydriacyl,,tropicamide,SOLUTION/ DROPS,OPHTHALMIC,19590401,,ANDA,ANDA084306,"Alcon Laboratories, Inc.",TROPICAMIDE,10,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0359,HUMAN PRESCRIPTION DRUG,Cyclomydril,,cyclopentolate hydrochloride and phenylephrine hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,19580630,,ANDA,ANDA084300,"Alcon Laboratories, Inc.",CYCLOPENTOLATE HYDROCHLORIDE; PHENYLEPHRINE HYDROCHLORIDE,2; 10,mg/mL; mg/mL,"Adrenergic alpha1-Agonists [MoA], alpha-1 Adrenergic Agonist [EPC]",,N,20261231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0395,HUMAN PRESCRIPTION DRUG,Cyclogyl,,cyclopentolate hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,19751015,,ANDA,ANDA084109,"Alcon Laboratories, Inc.",CYCLOPENTOLATE HYDROCHLORIDE,5,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0396,HUMAN PRESCRIPTION DRUG,Cyclogyl,,cyclopentolate hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,19751015,,ANDA,ANDA084110,"Alcon Laboratories, Inc.",CYCLOPENTOLATE HYDROCHLORIDE,10,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0397,HUMAN PRESCRIPTION DRUG,Cyclogyl,,cyclopentolate hydrochloride,SOLUTION/ DROPS,OPHTHALMIC,19751015,,ANDA,ANDA084108,"Alcon Laboratories, Inc.",CYCLOPENTOLATE HYDROCHLORIDE,20,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0408,HUMAN OTC DRUG,Alcon Tears Lubricant Eye Drops,,hypromellose 2910,SOLUTION/ DROPS,OPHTHALMIC,20220301,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",HYPROMELLOSE 2910 (4000 MPA.S),5,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0411,HUMAN PRESCRIPTION DRUG,Betadine,,povidone-iodine,SOLUTION,OPHTHALMIC,20000401,,NDA,NDA018634,"Alcon Laboratories, Inc.",POVIDONE-IODINE,5,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0419,HUMAN OTC DRUG,BION TEARS,,"Dextran, Hypromellose",SOLUTION/ DROPS,OPHTHALMIC,19921019,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",DEXTRAN 70; HYPROMELLOSE 2910 (4000 MPA.S),1; 3,mg/mL; mg/mL,"Increased Intravascular Volume [PE], Osmotic Activity [MoA], Plasma Volume Expander [EPC]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0426,HUMAN OTC DRUG,GenTeal Tears (Moderate),,"Dextran 70, Glycerin, Hypromellose",SOLUTION/ DROPS,OPHTHALMIC,20160301,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",DEXTRAN 70; GLYCERIN; HYPROMELLOSES,1; 2; 3,mg/mL; mg/mL; mg/mL,"Allergens [CS], Cell-mediated Immunity [PE], Glycerol [CS], Increased Histamine Release [PE], Increased IgG Production [PE], Increased Intravascular Volume [PE], Non-Standardized Chemical Allergen [EPC], Osmotic Activity [MoA], Plasma Volume Expander [EPC]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0429,HUMAN OTC DRUG,Systane Lubricant,,polyethylene glycol 400 and Propylene Glycol,SOLUTION/ DROPS,OPHTHALMIC,20030225,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0431,HUMAN OTC DRUG,Systane,,polyethylene glycol and propylene glycol,SOLUTION/ DROPS,OPHTHALMIC,20151030,,OTC MONOGRAPH DRUG,M018,Alcon Research Ltd,POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0454,HUMAN OTC DRUG,Systane,,polyethylene glycol 400 and propylene glycol,GEL,OPHTHALMIC,20110209,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0474,HUMAN OTC DRUG,Systane,,hypromellose,GEL,OPHTHALMIC,20121215,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",HYPROMELLOSE 2910 (4000 MPA.S),3,mg/g,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0481,HUMAN OTC DRUG,Systane COMPLETE,,propylene glycol,EMULSION,OPHTHALMIC,20180118,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",PROPYLENE GLYCOL,0.06,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0509,HUMAN OTC DRUG,Systane Nighttime,,mineral oil and white petrolatum,OINTMENT,OPHTHALMIC,20080626,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",MINERAL OIL; PETROLATUM,30; 940,mg/g; mg/g,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0518,HUMAN OTC DRUG,GenTeal,Tears NIGHT-TIME,"mineral oil, white petrolatum",OINTMENT,OPHTHALMIC,20190905,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",MINERAL OIL; PETROLATUM,.03; .94,g/g; g/g,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0530,HUMAN OTC DRUG,Eye Stream,,purified water,SOLUTION,OPHTHALMIC,19900930,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",WATER,986,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0741,HUMAN PRESCRIPTION DRUG,Tetracaine Hydrochloride,,tetracaine hydrochloride,SOLUTION,OPHTHALMIC,20161102,,NDA,NDA208135,"Alcon Laboratories, Inc.",TETRACAINE HYDROCHLORIDE,5,mg/mL,"Ester Local Anesthetic [EPC], Esters [CS], Local Anesthesia [PE]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0795,HUMAN PRESCRIPTION DRUG,BSS,,balanced salt solution,SOLUTION,OPHTHALMIC,19690328,,NDA,NDA020742,"Alcon Laboratories, Inc.",CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM CITRATE,.48; .3; .75; 3.9; 6.4; 1.7,mg/mL; mg/mL; mg/mL; mg/mL; mg/mL; mg/mL,"Blood Coagulation Factor [EPC], Calcium [CS], Calculi Dissolution Agent [EPC], Cations, Divalent [CS], Increased Coagulation Factor Activity [PE], Increased Large Intestinal Motility [PE], Increased Large Intestinal Motility [PE], Increased Large Intestinal Motility [PE], Increased Large Intestinal Motility [PE], Increased Large Intestinal Motility [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Large Intestine Fluid/Electrolyte Absorption [PE], Inhibition Small Intestine Fluid/Electrolyte Absorption [PE], Magnesium Ion Exchange Activity [MoA], Osmotic Activity [MoA], Osmotic Activity [MoA], Osmotic Activity [MoA], Osmotic Activity [MoA], Osmotic Activity [MoA], Osmotic Laxative [EPC], Osmotic Laxative [EPC], Osmotic Laxative [EPC], Osmotic Laxative [EPC], Osmotic Laxative [EPC], Phosphate Binder [EPC], Phosphate Chelating Activity [MoA], Potassium Compounds [CS], Potassium Salt [EPC], Stimulation Large Intestine Fluid/Electrolyte Secretion [PE]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0800,HUMAN PRESCRIPTION DRUG,BSS PLUS,,"balanced salt solution enriched with bicarbonate, dextrose, and glutathione",KIT,,20130620,,NDA,NDA018469,"Alcon Laboratories, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0065-0800,HUMAN PRESCRIPTION DRUG,BSS PLUS,,"balanced salt solution enriched with bicarbonate, dextrose, and glutathione",KIT,,19820628,,NDA,NDA018469,"Alcon Laboratories, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0065-0816,HUMAN OTC DRUG,PATADAY ONCE DAILY RELIEF,,OLOPATADINE HYDROCHLORIDE,SOLUTION,OPHTHALMIC,20200901,,NDA,NDA206276,"Alcon Laboratories, Inc.",OLOPATADINE HYDROCHLORIDE,7,mg/mL,"Decreased Histamine Release [PE], Histamine H1 Receptor Antagonists [MoA], Histamine-1 Receptor Antagonist [EPC], Histamine-1 Receptor Inhibitor [EPC], Mast Cell Stabilizer [EPC]",,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-0817,HUMAN PRESCRIPTION DRUG,atropine sulfate,,atropine sulfate,SOLUTION,OPHTHALMIC,20221101,,NDA,NDA208151,"Alcon Laboratories, Inc.",ATROPINE SULFATE,10,mg/mL,"Anticholinergic [EPC], Cholinergic Antagonists [MoA], Cholinergic Muscarinic Antagonist [EPC], Cholinergic Muscarinic Antagonists [MoA]",,N,20261231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1431,HUMAN OTC DRUG,Systane Ultra,,Polyethylene Glycol 400 and Propylene Glycol,SOLUTION/ DROPS,OPHTHALMIC,20141001,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1432,HUMAN OTC DRUG,Systane,ULTRA,polyethylene glycol 400 and propylene glycol,SOLUTION/ DROPS,OPHTHALMIC,20090727,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1433,HUMAN OTC DRUG,Systane Balance,,propylene glycol,EMULSION,OPHTHALMIC,20100625,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",PROPYLENE GLYCOL,0.06,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1437,HUMAN OTC DRUG,SYSTANE HYDRATION PF PRESERVATIVE FREE,,Polyethylene Glycol 400 and Propylene Glycol,SOLUTION/ DROPS,OPHTHALMIC,20200201,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1502,HUMAN OTC DRUG,Systane Day and Night Value Pack,,"Polyethylene Glycol 400, Propylene Glycol 0.3%",KIT,,20171024,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",,,,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0065-1507,HUMAN OTC DRUG,Systane Ultra Preservative Free,,Polyethylene Glycol 400 and Propylene Glycol,SOLUTION/ DROPS,OPHTHALMIC,20220215,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1509,HUMAN OTC DRUG,Systane COMPLETE PF,,propylene glycol,EMULSION,OPHTHALMIC,20220118,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",PROPYLENE GLYCOL,0.06,mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
0065-1510,HUMAN OTC DRUG,SYSTANE HYDRATION PF PRESERVATIVE FREE,,Polyethylene Glycol 400 and Propylene Glycol,SOLUTION/ DROPS,OPHTHALMIC,20210201,,OTC MONOGRAPH DRUG,M018,"Alcon Laboratories, Inc.",POLYETHYLENE GLYCOL 400; PROPYLENE GLYCOL,4; 3,mg/mL; mg/mL,,,N,20251231,H10.9,"[{""icd10_code"":""H10.9"",""description"":""Unspecified conjunctivitis"",""confidence"":0.4,""context"":""eye infection""},{""icd10_code"":""H40.9"",""description"":""Unspecified glaucoma"",""confidence"":0.3,""context"":""glaucoma""},{""icd10_code"":""H16.9"",""description"":""Unspecified keratitis"",""confidence"":0.3,""context"":""corneal condition""}]",0.40
