NDC,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,NDC_EXCLUDE_FLAG,LISTING_RECORD_CERTIFIED_THROUGH,PRIMARY_ICD10,ALL_ICD10_MAPPINGS,MAPPING_CONFIDENCE
0093-4085,HUMAN PRESCRIPTION DRUG,Tobramycin,,Tobramycin,SOLUTION,RESPIRATORY (INHALATION),20131119,,ANDA,ANDA091589,"Teva Pharmaceuticals USA, Inc.",TOBRAMYCIN,300,mg/5mL,"Aminoglycoside Antibacterial [EPC], Aminoglycosides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4125,HUMAN PRESCRIPTION DRUG,Penicillin V Potassium,,Penicillin V Potassium,"POWDER, FOR SOLUTION",ORAL,19900930,,ANDA,ANDA060456,"Teva Pharmaceuticals USA, Inc.",PENICILLIN V POTASSIUM,125,mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4127,HUMAN PRESCRIPTION DRUG,Penicillin V Potassium,,Penicillin V Potassium,"POWDER, FOR SOLUTION",ORAL,19900930,,ANDA,ANDA060456,"Teva Pharmaceuticals USA, Inc.",PENICILLIN V POTASSIUM,250,mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4136,HUMAN PRESCRIPTION DRUG,Cefdinir,,Cefdinir,"POWDER, FOR SUSPENSION",ORAL,20070508,,ANDA,ANDA065332,"Teva Pharmaceuticals USA, Inc.",CEFDINIR MONOHYDRATE,125,mg/5mL,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4137,HUMAN PRESCRIPTION DRUG,Cefdinir,,Cefdinir,"POWDER, FOR SUSPENSION",ORAL,20070508,,ANDA,ANDA065332,"Teva Pharmaceuticals USA, Inc.",CEFDINIR MONOHYDRATE,250,mg/5mL,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4145,HUMAN PRESCRIPTION DRUG,Levalbuterol,,Levalbuterol,SOLUTION,RESPIRATORY (INHALATION),20130429,,ANDA,ANDA090297,"Teva Pharmaceuticals USA, Inc.",LEVALBUTEROL HYDROCHLORIDE,0.31,mg/3mL,"Adrenergic beta2-Agonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,J45.9,"[{""icd10_code"":""J45.9"",""description"":""Asthma, unspecified"",""confidence"":0.7,""context"":""asthma rescue""},{""icd10_code"":""J44.1"",""description"":""Chronic obstructive pulmonary disease with acute exacerbation"",""confidence"":0.2,""context"":""COPD exacerbation""},{""icd10_code"":""J44.0"",""description"":""Chronic obstructive pulmonary disease with acute lower respiratory infection"",""confidence"":0.1,""context"":""COPD with infection""}]",0.70
0093-4146,HUMAN PRESCRIPTION DRUG,Levalbuterol,,Levalbuterol,SOLUTION,RESPIRATORY (INHALATION),20130429,,ANDA,ANDA090297,"Teva Pharmaceuticals USA, Inc.",LEVALBUTEROL HYDROCHLORIDE,0.63,mg/3mL,"Adrenergic beta2-Agonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,J45.9,"[{""icd10_code"":""J45.9"",""description"":""Asthma, unspecified"",""confidence"":0.7,""context"":""asthma rescue""},{""icd10_code"":""J44.1"",""description"":""Chronic obstructive pulmonary disease with acute exacerbation"",""confidence"":0.2,""context"":""COPD exacerbation""},{""icd10_code"":""J44.0"",""description"":""Chronic obstructive pulmonary disease with acute lower respiratory infection"",""confidence"":0.1,""context"":""COPD with infection""}]",0.70
0093-4148,HUMAN PRESCRIPTION DRUG,Levalbuterol,,Levalbuterol,SOLUTION,RESPIRATORY (INHALATION),20130429,,ANDA,ANDA090297,"Teva Pharmaceuticals USA, Inc.",LEVALBUTEROL HYDROCHLORIDE,1.25,mg/3mL,"Adrenergic beta2-Agonists [MoA], beta2-Adrenergic Agonist [EPC]",,N,20251231,J45.9,"[{""icd10_code"":""J45.9"",""description"":""Asthma, unspecified"",""confidence"":0.7,""context"":""asthma rescue""},{""icd10_code"":""J44.1"",""description"":""Chronic obstructive pulmonary disease with acute exacerbation"",""confidence"":0.2,""context"":""COPD exacerbation""},{""icd10_code"":""J44.0"",""description"":""Chronic obstructive pulmonary disease with acute lower respiratory infection"",""confidence"":0.1,""context"":""COPD with infection""}]",0.70
0093-4155,HUMAN PRESCRIPTION DRUG,Amoxicillin,,Amoxicillin,"POWDER, FOR SUSPENSION",ORAL,19900930,,ANDA,ANDA061931,"Teva Pharmaceuticals USA, Inc.",AMOXICILLIN,250,mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4160,HUMAN PRESCRIPTION DRUG,Amoxicillin,,Amoxicillin,"POWDER, FOR SUSPENSION",ORAL,20030402,,ANDA,ANDA065119,"Teva Pharmaceuticals USA, Inc.",AMOXICILLIN,200,mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4161,HUMAN PRESCRIPTION DRUG,Amoxicillin,,Amoxicillin,"POWDER, FOR SUSPENSION",ORAL,20030226,,ANDA,ANDA065119,"Teva Pharmaceuticals USA, Inc.",AMOXICILLIN,400,mg/5mL,"Penicillin-class Antibacterial [EPC], Penicillins [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4175,HUMAN PRESCRIPTION DRUG,Cephalexin,,Cephalexin,"POWDER, FOR SUSPENSION",ORAL,19900930,,ANDA,ANDA062703,"Teva Pharmaceuticals USA, Inc.",CEPHALEXIN,125,mg/5mL,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-4177,HUMAN PRESCRIPTION DRUG,Cephalexin,,Cephalexin,"POWDER, FOR SUSPENSION",ORAL,19900930,,ANDA,ANDA062703,"Teva Pharmaceuticals USA, Inc.",CEPHALEXIN,250,mg/5mL,"Cephalosporin Antibacterial [EPC], Cephalosporins [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5002,HUMAN PRESCRIPTION DRUG,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide","TABLET, FILM COATED",ORAL,20161114,,ANDA,ANDA202491,"Teva Pharmaceuticals USA, Inc.",AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,10; 25; 40,mg/1; mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5003,HUMAN PRESCRIPTION DRUG,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide","TABLET, FILM COATED",ORAL,20161114,,ANDA,ANDA202491,"Teva Pharmaceuticals USA, Inc.",AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,10; 12.5; 40,mg/1; mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5004,HUMAN PRESCRIPTION DRUG,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide","TABLET, FILM COATED",ORAL,20161114,,ANDA,ANDA202491,"Teva Pharmaceuticals USA, Inc.",AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,5; 25; 40,mg/1; mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5005,HUMAN PRESCRIPTION DRUG,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide","TABLET, FILM COATED",ORAL,20161114,,ANDA,ANDA202491,"Teva Pharmaceuticals USA, Inc.",AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,5; 12.5; 20,mg/1; mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5006,HUMAN PRESCRIPTION DRUG,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",,"Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide","TABLET, FILM COATED",ORAL,20161114,,ANDA,ANDA202491,"Teva Pharmaceuticals USA, Inc.",AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL,5; 12.5; 40,mg/1; mg/1; mg/1,"Angiotensin 2 Receptor Antagonists [MoA], Angiotensin 2 Receptor Blocker [EPC], Calcium Channel Antagonists [MoA], Calcium Channel Blocker [EPC], Cytochrome P450 3A Inhibitors [MoA], Dihydropyridine Calcium Channel Blocker [EPC], Dihydropyridines [CS], Increased Diuresis [PE], Thiazide Diuretic [EPC], Thiazides [CS]",,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5030,HUMAN PRESCRIPTION DRUG,Tiagabine Hydrochloride,,Tiagabine Hydrochloride,"TABLET, FILM COATED",ORAL,20160603,,NDA AUTHORIZED GENERIC,NDA020646,"Teva Pharmaceuticals USA, Inc.",TIAGABINE HYDROCHLORIDE,2,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5031,HUMAN PRESCRIPTION DRUG,Tiagabine Hydrochloride,,Tiagabine Hydrochloride,"TABLET, FILM COATED",ORAL,20160603,,NDA AUTHORIZED GENERIC,NDA020646,"Teva Pharmaceuticals USA, Inc.",TIAGABINE HYDROCHLORIDE,4,mg/1,"Anti-epileptic Agent [EPC], Decreased Central Nervous System Disorganized Electrical Activity [PE]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5045,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate Hydrochloride,,Dexmethylphenidate Hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20170705,,ANDA,ANDA202731,"Teva Pharmaceuticals USA, Inc.",DEXMETHYLPHENIDATE HYDROCHLORIDE,25,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5046,HUMAN PRESCRIPTION DRUG,Dexmethylphenidate Hydrochloride,,Dexmethylphenidate Hydrochloride,"CAPSULE, EXTENDED RELEASE",ORAL,20170705,,ANDA,ANDA202731,"Teva Pharmaceuticals USA, Inc.",DEXMETHYLPHENIDATE HYDROCHLORIDE,35,mg/1,"Central Nervous System Stimulant [EPC], Central Nervous System Stimulation [PE]",CII,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5056,HUMAN PRESCRIPTION DRUG,Atorvastatin Calcium,,Atorvastatin Calcium,"TABLET, FILM COATED",ORAL,20170504,,ANDA,ANDA205300,"Teva Pharmaceuticals USA, Inc.",ATORVASTATIN CALCIUM TRIHYDRATE,10,mg/1,"HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20251231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0093-5057,HUMAN PRESCRIPTION DRUG,Atorvastatin Calcium,,Atorvastatin Calcium,"TABLET, FILM COATED",ORAL,20170504,,ANDA,ANDA205300,"Teva Pharmaceuticals USA, Inc.",ATORVASTATIN CALCIUM TRIHYDRATE,80,mg/1,"HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20251231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0093-5058,HUMAN PRESCRIPTION DRUG,Atorvastatin Calcium,,Atorvastatin Calcium,"TABLET, FILM COATED",ORAL,20170504,,ANDA,ANDA205300,"Teva Pharmaceuticals USA, Inc.",ATORVASTATIN CALCIUM TRIHYDRATE,40,mg/1,"HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20251231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0093-5059,HUMAN PRESCRIPTION DRUG,Atorvastatin Calcium,,Atorvastatin Calcium,"TABLET, FILM COATED",ORAL,20170504,,ANDA,ANDA205300,"Teva Pharmaceuticals USA, Inc.",ATORVASTATIN CALCIUM TRIHYDRATE,20,mg/1,"HMG-CoA Reductase Inhibitor [EPC], Hydroxymethylglutaryl-CoA Reductase Inhibitors [MoA]",,N,20251231,E78.5,"[{""icd10_code"":""E78.5"",""description"":""Hyperlipidemia, unspecified"",""confidence"":0.6,""context"":""primary hyperlipidemia""},{""icd10_code"":""E78.0"",""description"":""Pure hypercholesterolemia"",""confidence"":0.25,""context"":""high cholesterol""},{""icd10_code"":""Z79.899"",""description"":""Other long term drug therapy"",""confidence"":0.1,""context"":""CVD prevention""},{""icd10_code"":""I25.10"",""description"":""Atherosclerotic heart disease without angina pectoris"",""confidence"":0.05,""context"":""CAD treatment""}]",0.60
0093-5060,HUMAN PRESCRIPTION DRUG,Hydroxyzine Hydrochloride,,Hydroxyzine Hydrochloride,"TABLET, FILM COATED",ORAL,20130219,,ANDA,ANDA088617,"Teva Pharmaceuticals USA, Inc.",HYDROXYZINE DIHYDROCHLORIDE,10,mg/1,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5061,HUMAN PRESCRIPTION DRUG,Hydroxyzine Hydrochloride,,Hydroxyzine Hydrochloride,"TABLET, FILM COATED",ORAL,20121009,,ANDA,ANDA088618,"Teva Pharmaceuticals USA, Inc.",HYDROXYZINE DIHYDROCHLORIDE,25,mg/1,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5062,HUMAN PRESCRIPTION DRUG,Hydroxyzine Hydrochloride,,Hydroxyzine Hydrochloride,"TABLET, FILM COATED",ORAL,20121022,,ANDA,ANDA088619,"Teva Pharmaceuticals USA, Inc.",HYDROXYZINE DIHYDROCHLORIDE,50,mg/1,"Antihistamine [EPC], Histamine Receptor Antagonists [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5150,HUMAN PRESCRIPTION DRUG,Moexipril Hydrochloride,,Moexipril Hydrochloride,"TABLET, FILM COATED",ORAL,20030508,,ANDA,ANDA076204,"Teva Pharmaceuticals USA, Inc.",MOEXIPRIL HYDROCHLORIDE,15,mg/1,"Angiotensin Converting Enzyme Inhibitor [EPC], Angiotensin-converting Enzyme Inhibitors [MoA]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5200,HUMAN PRESCRIPTION DRUG,Buspirone Hydrochloride,,Buspirone Hydrochloride,TABLET,ORAL,20040326,,ANDA,ANDA075022,"Teva Pharmaceuticals USA, Inc.",BUSPIRONE HYDROCHLORIDE,30,mg/1,,,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5234,HUMAN PRESCRIPTION DRUG,"Efavirenz, Emtricitabine and Tenofovir Disoproxil Fumarate",,"Efavirenz, Emtricitabine and Tenofovir Disoproxil Fumarate","TABLET, FILM COATED",ORAL,20201001,,ANDA,ANDA091215,"Teva Pharmaceuticals USA, Inc.",EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,600; 200; 300,mg/1; mg/1; mg/1,"Cytochrome P450 2B6 Inducers [MoA], Cytochrome P450 2C19 Inhibitors [MoA], Cytochrome P450 2C9 Inhibitors [MoA], Cytochrome P450 3A Inducers [MoA], Cytochrome P450 3A4 Inhibitors [MoA], Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Human Immunodeficiency Virus 1 Non-Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC], Non-Nucleoside Analog [EXT], Non-Nucleoside Reverse Transcriptase Inhibitors [MoA], Nucleoside Reverse Transcriptase Inhibitors [MoA], Nucleoside Reverse Transcriptase Inhibitors [MoA], Nucleosides [CS], Nucleosides [CS]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5245,HUMAN PRESCRIPTION DRUG,Olanzapine,,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20120217,,ANDA,ANDA077243,"Teva Pharmaceuticals USA, Inc.",OLANZAPINE,5,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5246,HUMAN PRESCRIPTION DRUG,Olanzapine,,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20120217,,ANDA,ANDA077243,"Teva Pharmaceuticals USA, Inc.",OLANZAPINE,10,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5247,HUMAN PRESCRIPTION DRUG,Olanzapine,,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20120124,,ANDA,ANDA077243,"Teva Pharmaceuticals USA, Inc.",OLANZAPINE,15,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5248,HUMAN PRESCRIPTION DRUG,Olanzapine,,Olanzapine,"TABLET, ORALLY DISINTEGRATING",ORAL,20120124,,ANDA,ANDA077243,"Teva Pharmaceuticals USA, Inc.",OLANZAPINE,20,mg/1,Atypical Antipsychotic [EPC],,N,20261231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
0093-5260,HUMAN PRESCRIPTION DRUG,Almotriptan Malate,,Almotriptan Malate,"TABLET, FILM COATED",ORAL,20150707,,ANDA,ANDA078027,"Teva Pharmaceuticals USA, Inc.",ALMOTRIPTAN MALATE,6.25,mg/1,"Serotonin 1b Receptor Agonists [MoA], Serotonin 1d Receptor Agonists [MoA], Serotonin-1b and Serotonin-1d Receptor Agonist [EPC]",,N,20251231,Z51.81,"[{""icd10_code"":""Z51.81"",""description"":""Encounter for therapeutic drug level monitoring"",""confidence"":0.1,""context"":""generic drug therapy""}]",0.10
